m,k,d,orig,comp
1,2,2000,0.500253951176831,0.5002539511970886
1,2,2000,0.5000817248716574,0.5000817248668966
1,2,2000,0.4997275462642337,0.4997275462735972
1,2,2000,0.4999714814254728,0.49997148142115233
1,2,2000,0.49998832028007767,0.49998832026168816
1,2,4000,0.4989269402614176,0.49892694027940176
1,2,4000,0.49993655760170397,0.499936557601579
1,2,4000,0.5001968106358322,0.5001968106354691
1,2,4000,0.5000709320142035,0.5000709320135766
1,2,4000,0.49976739568216577,0.49976739568472045
1,2,4000,0.5002036782607225,0.500203678261302
1,2,4000,0.5004932446421465,0.500493244640747
1,2,4000,0.49953946970993623,0.4995394697125554
1,2,4000,0.5000990303072743,0.5000990303088704
1,2,4000,0.4999209555948623,0.4999209555982062
1,2,4000,0.5000490987983428,0.5000490987980316
1,2,4000,0.5003160269163909,0.5003160269166379
1,2,4000,0.5000978005409358,0.5000978005413497
1,2,4000,0.5000631915636459,0.5000631915698314
1,2,4000,0.4998971807554671,0.4998971807553335
1,2,4000,0.5001493451820185,0.5001493451820583
1,2,4000,0.49998608563112035,0.4999860856308495
1,2,4000,0.5000454629919864,0.500045462992339
1,2,4000,0.5002591363802439,0.5002591363732048
1,2,4000,0.5002370231197913,0.5002370231249768
1,2,8000,0.49996964894819756,0.49996964894814433
1,2,8000,0.4999761974745888,0.49997619747458644
1,2,8000,0.5000165016087152,0.5000165016090093
1,2,8000,0.49996407128062903,0.49996407128058484
1,2,8000,0.5004222256160534,0.5004222256155934
1,2,8000,0.5003856419693979,0.5003856419696038
1,2,8000,0.4999737019139547,0.49997370191408796
1,2,8000,0.49987885552428907,0.49987885552429945
1,2,8000,0.5000446426588188,0.5000446426588975
1,2,8000,0.49952244518292316,0.49952244518332445
1,2,8000,0.4999172846820196,0.4999172846820694
1,2,8000,0.5000343118928549,0.5000343118928928
1,2,8000,0.4992027498162683,0.49920274981646423
1,2,8000,0.5002012372637755,0.5002012372634794
1,2,8000,0.5004725134401936,0.5004725134403444
1,2,8000,0.4998452957770436,0.49984529577659514
1,2,8000,0.5000225899038367,0.5000225899039065
1,2,8000,0.49991195155656976,0.4999119515573058
1,2,8000,0.5007851432651539,0.5007851432655022
1,2,8000,0.5000983589882472,0.5000983589879436
1,2,16000,0.4999446411274856,0.4999446411274891
1,2,16000,0.5002116839803457,0.5002116839803269
1,2,16000,0.4995484210306126,0.4995484210305786
1,2,16000,0.4998407491801303,0.4998407491801307
1,2,16000,0.49971949808479577,0.4997194980848025
1,2,16000,0.5000060280555834,0.500006028055576
1,2,16000,0.4999403103545884,0.4999403103545456
1,2,16000,0.49988593669034226,0.49988593669034764
1,2,16000,0.5000175292209823,0.5000175292209832
1,2,16000,0.5001137048493957,0.5001137048494071
1,2,16000,0.5000315059758422,0.5000315059758401
1,2,16000,0.49999800975924624,0.49999800975924585
1,2,16000,0.4999403878093434,0.49994038780932853
1,2,16000,0.5001291883855038,0.5001291883855061
1,2,16000,0.5000356584006405,0.5000356584006725
1,2,16000,0.5000589086051489,0.5000589086051377
1,2,16000,0.4998400439223365,0.49984004392233367
1,2,16000,0.49999185955662784,0.49999185955662573
1,2,16000,0.49986066913004606,0.49986066913001853
1,2,16000,0.4999242693956545,0.4999242693956581
1,2,32000,0.5000356383345325,0.50003563833453
1,2,32000,0.5001005392752557,0.5001005392752538
1,2,32000,0.5000720064877706,0.5000720064877727
1,2,32000,0.49996965180470754,0.4999696518047091
1,2,32000,0.5000010524839456,0.5000010524839449
1,2,32000,0.5000643595630168,0.5000643595630169
1,2,32000,0.4999894213282074,0.49998942132820734
1,2,32000,0.4995452502903553,0.4995452502903495
1,2,32000,0.5000006422572332,0.5000006422572335
1,2,32000,0.500121303754886,0.5001213037548831
1,2,32000,0.5001003688101269,0.5001003688101244
1,2,32000,0.5002441894643256,0.5002441894643265
1,2,32000,0.49988261595619227,0.49988261595619715
1,2,32000,0.500092891345638,0.5000928913456381
1,2,32000,0.4999931311242913,0.4999931311242911
1,2,32000,0.4997517184449113,0.49975171844491056
1,2,32000,0.49994850073142444,0.4999485007314227
1,2,32000,0.5004720324585485,0.5004720324585321
1,2,32000,0.4999472190836927,0.49994721908368933
1,2,32000,0.5000053364496371,0.5000053364496322
1,2,64000,0.4999829817842465,0.499982981784247
1,2,64000,0.5000299437348441,0.5000299437348438
1,2,64000,0.5000093618401993,0.5000093618401985
1,2,64000,0.499905023801144,0.4999050238011428
