m,k,d,orig,comp
4,3,4000,0.4998623046538709,0.49986117570211447
4,3,4000,0.49994010439208497,0.49994154562662685
4,3,4000,0.5000542673068719,0.5000615225482108
4,3,4000,0.5000116621101941,0.5000129783494301
4,3,4000,0.5000622111217837,0.5000678031969213
4,3,8000,0.49994555570662114,0.49994460454341877
4,3,8000,0.4999943804025032,0.4999945996711181
4,3,8000,0.4999974626674823,0.4999963780106349
4,3,8000,0.4998537023589256,0.49985394682026707
4,3,8000,0.49994327250373155,0.49994363316685625
4,3,16000,0.4999453173284217,0.4999450297111322
4,3,16000,0.49981180185130764,0.4998117070411859
4,3,16000,0.4997913002989134,0.499791751719279
4,3,16000,0.5002321847387258,0.50023125678339
4,3,16000,0.4999273426230563,0.49992729707923705
4,3,32000,0.5000872133968708,0.5000873075302165
4,3,32000,0.4999792761610074,0.49997922192649796
4,3,32000,0.5000929193800558,0.5000928931872017
4,3,32000,0.5000827247316063,0.5000829011729353
4,3,64000,0.5000026266493185,0.5000026121854628
4,3,64000,0.4999897401491271,0.49998979557556444
4,3,64000,0.5000021636167333,0.500002144144527
4,3,64000,0.4999651537655275,0.4999651546559543
4,3,64000,0.49999989605790307,0.4999998507861318
4,4,1000,0.4993311532121232,0.49933119791768216
4,4,1000,0.5001353922331695,0.5001650536816759
4,4,1000,0.4990760276906243,0.4990729609617469
4,4,1000,0.5001980602344788,0.5002087098561322
4,4,1000,0.4997122579980897,0.4997176636582567
4,4,2000,0.5000361855658338,0.5000305630975765
4,4,2000,0.49967414978293206,0.49966953488839105
4,4,2000,0.5002780822659213,0.5002737620911988
4,4,2000,0.5002187386650977,0.5002180026646756
4,4,2000,0.5001069696301709,0.5001133666907311
4,4,4000,0.4998623046538709,0.49986093791923425
4,4,4000,0.49994010439208497,0.4999384977920149
4,4,4000,0.5000542673068719,0.5000564857506404
4,4,4000,0.5000116621101941,0.5000108760060139
4,4,4000,0.5000622111217837,0.5000649847803759
4,4,8000,0.49994555570662114,0.49994550856179126
4,4,8000,0.4999943804025032,0.4999948249818238
4,4,8000,0.4999974626674823,0.49999775672598257
4,4,8000,0.4998537023589256,0.49985359403841867
4,4,8000,0.49994327250373155,0.4999419663179484
4,4,16000,0.4999453173284217,0.4999452442204768
4,4,16000,0.49981180185130764,0.4998119136739632
4,4,16000,0.4997913002989134,0.49979116636660526
4,4,16000,0.5002321847387258,0.5002323323334175
4,4,16000,0.4999273426230563,0.49992736633244755
4,4,32000,0.5000872133968708,0.5000871320776535
4,4,32000,0.4999792761610074,0.4999792924967753
4,4,32000,0.5000929193800558,0.5000928946709562
4,4,32000,0.5000827247316063,0.5000826836764946
4,4,32000,0.4999796977465883,0.49997967494574325
4,4,64000,0.5000026266493185,0.5000026317546253
4,4,64000,0.4999897401491271,0.4999897331420906
4,4,64000,0.5000021636167333,0.500002158136227
4,4,64000,0.4999651537655275,0.49996515504713757
4,4,64000,0.49999989605790307,0.49999990681819506
4,5,1000,0.4993311532121232,0.4993354632950277
4,5,1000,0.5001353922331695,0.5001223725510183
4,5,1000,0.4990760276906243,0.49907530630843605
4,5,1000,0.5001980602344788,0.5001885855576617
4,5,1000,0.4997122579980897,0.49971291471144486
4,5,2000,0.5000361855658338,0.5000392188191751
4,5,2000,0.49967414978293206,0.4996728449161287
4,5,2000,0.5002780822659213,0.5002828207326231
4,5,2000,0.5002187386650977,0.5002240727781686
4,5,2000,0.5001069696301709,0.5001125108632382
4,5,4000,0.4998623046538709,0.499863606264571
4,5,4000,0.49994010439208497,0.49993901297892784
4,5,4000,0.5000542673068719,0.5000525399245261
4,5,4000,0.5000116621101941,0.5000129184711292
4,5,4000,0.5000622111217837,0.5000634118443057
4,5,8000,0.49994555570662114,0.4999453989685226
4,5,8000,0.4999943804025032,0.49999434131279896
4,5,8000,0.4999974626674823,0.4999976682015398
4,5,8000,0.4998537023589256,0.4998537640637487
4,5,8000,0.49994327250373155,0.49994330300410744
4,5,16000,0.4999453173284217,0.4999453196897117
4,5,16000,0.49981180185130764,0.49981176234987784
4,5,16000,0.4997913002989134,0.49979129252792853
4,5,16000,0.5002321847387258,0.5002322061742175
4,5,16000,0.4999273426230563,0.4999273231936968
4,5,32000,0.5000872133968708,0.5000871967502416
4,5,32000,0.4999792761610074,0.4999792752367263
4,5,32000,0.5000929193800558,0.500092913082873
4,5,32000,0.5000827247316063,0.5000827312431276
4,5,32000,0.4999796977465883,0.49997969723452274
4,5,64000,0.5000026266493185,0.5000026250253186
4,5,64000,0.4999897401491271,0.49998973739038377
4,5,64000,0.5000021636167333,0.5000021650720369
4,5,64000,0.4999651537655275,0.4999651573326998
4,5,64000,0.49999989605790307,0.49999990234749664
